,State.Name,Employment.Type,Position.Name_1,Position.Of.Interest_1
2985,20.0,1.0,227.0,61.0
2986,20.0,1.0,315.0,61.0
2987,22.0,1.0,41.0,40.0
2988,22.0,1.0,253.0,40.0
2989,22.0,1.0,41.0,40.0
2990,22.0,1.0,41.0,10.0
2991,22.0,1.0,253.0,10.0
2992,22.0,1.0,41.0,10.0
2993,22.0,1.0,41.0,11.0
2994,22.0,1.0,253.0,11.0
2995,22.0,1.0,41.0,11.0
2996,22.0,1.0,41.0,61.0
2997,22.0,1.0,253.0,61.0
2998,22.0,1.0,41.0,61.0
2999,22.0,1.0,41.0,13.0
3000,22.0,1.0,253.0,13.0
3001,22.0,1.0,41.0,13.0
3002,22.0,1.0,41.0,22.0
3003,22.0,1.0,253.0,22.0
3004,22.0,1.0,41.0,22.0
3005,22.0,1.0,41.0,62.0
3006,22.0,1.0,253.0,62.0
3007,22.0,1.0,41.0,62.0
3008,22.0,1.0,41.0,40.0
3009,22.0,1.0,253.0,40.0
3010,22.0,1.0,41.0,40.0
3011,22.0,1.0,41.0,10.0
3012,22.0,1.0,253.0,10.0
3013,22.0,1.0,41.0,10.0
3014,22.0,1.0,41.0,11.0
3015,22.0,1.0,253.0,11.0
3016,22.0,1.0,41.0,11.0
3017,22.0,1.0,41.0,61.0
3018,22.0,1.0,253.0,61.0
3019,22.0,1.0,41.0,61.0
3020,22.0,1.0,41.0,13.0
3021,22.0,1.0,253.0,13.0
3022,22.0,1.0,41.0,13.0
3023,22.0,1.0,41.0,22.0
3024,22.0,1.0,253.0,22.0
3025,22.0,1.0,41.0,22.0
3026,22.0,1.0,41.0,62.0
3027,22.0,1.0,253.0,62.0
3028,22.0,1.0,41.0,62.0
3029,22.0,1.0,41.0,40.0
3030,22.0,1.0,253.0,40.0
3031,22.0,1.0,41.0,40.0
3032,22.0,1.0,41.0,10.0
3033,22.0,1.0,253.0,10.0
3034,22.0,1.0,41.0,10.0
3035,22.0,1.0,41.0,11.0
3036,22.0,1.0,253.0,11.0
3037,22.0,1.0,41.0,11.0
3038,22.0,1.0,41.0,61.0
3039,22.0,1.0,253.0,61.0
3040,22.0,1.0,41.0,61.0
3041,22.0,1.0,41.0,13.0
3042,22.0,1.0,253.0,13.0
3043,22.0,1.0,41.0,13.0
3044,22.0,1.0,41.0,22.0
3045,22.0,1.0,253.0,22.0
3046,22.0,1.0,41.0,22.0
3047,22.0,1.0,41.0,62.0
3048,22.0,1.0,253.0,62.0
3049,22.0,1.0,41.0,62.0
3050,20.0,1.0,228.0,59.0
3051,20.0,1.0,258.0,59.0
3052,20.0,1.0,228.0,59.0
3053,20.0,1.0,258.0,59.0
3054,20.0,1.0,343.0,56.0
3055,20.0,1.0,255.0,56.0
3056,20.0,1.0,215.0,56.0
3057,20.0,1.0,223.0,56.0
3058,20.0,1.0,73.0,56.0
3059,20.0,1.0,310.0,56.0
3060,20.0,1.0,216.0,56.0
3061,20.0,1.0,291.0,56.0
3062,20.0,1.0,343.0,2.0
3063,20.0,1.0,255.0,2.0
3064,20.0,1.0,215.0,2.0
3065,20.0,1.0,223.0,2.0
3066,20.0,1.0,73.0,2.0
3067,20.0,1.0,310.0,2.0
3068,20.0,1.0,216.0,2.0
3069,20.0,1.0,291.0,2.0
3070,5.0,1.0,287.0,71.0
3071,5.0,1.0,287.0,11.0
3072,5.0,1.0,287.0,61.0
3073,5.0,1.0,287.0,22.0
3074,5.0,1.0,287.0,62.0
3075,5.0,1.0,287.0,56.0
3076,3.0,4.0,303.0,20.0
3077,3.0,4.0,217.0,71.0
3078,3.0,4.0,217.0,40.0
3079,3.0,4.0,217.0,10.0
3080,3.0,4.0,217.0,29.0
3081,3.0,4.0,217.0,11.0
3082,3.0,4.0,217.0,46.0
3083,3.0,4.0,217.0,18.0
3084,3.0,4.0,217.0,61.0
3085,3.0,4.0,217.0,13.0
3086,3.0,4.0,217.0,22.0
3087,3.0,4.0,217.0,62.0
3088,3.0,4.0,217.0,71.0
3089,3.0,4.0,217.0,40.0
3090,3.0,4.0,217.0,10.0
3091,3.0,4.0,217.0,29.0
3092,3.0,4.0,217.0,11.0
3093,3.0,4.0,217.0,46.0
3094,3.0,4.0,217.0,18.0
3095,3.0,4.0,217.0,61.0
3096,3.0,4.0,217.0,13.0
3097,3.0,4.0,217.0,22.0
3098,3.0,4.0,217.0,62.0
3099,1.0,1.0,139.0,61.0
3100,1.0,1.0,14.0,61.0
3101,1.0,1.0,46.0,61.0
3102,1.0,1.0,40.0,61.0
3103,1.0,1.0,22.0,61.0
3104,1.0,1.0,139.0,22.0
3105,1.0,1.0,14.0,22.0
3106,1.0,1.0,46.0,22.0
3107,1.0,1.0,40.0,22.0
3108,1.0,1.0,22.0,22.0
3109,1.0,1.0,139.0,61.0
3110,1.0,1.0,14.0,61.0
3111,1.0,1.0,46.0,61.0
3112,1.0,1.0,40.0,61.0
3113,1.0,1.0,22.0,61.0
3114,1.0,1.0,139.0,22.0
3115,1.0,1.0,14.0,22.0
3116,1.0,1.0,46.0,22.0
3117,1.0,1.0,40.0,22.0
3118,1.0,1.0,22.0,22.0
3119,1.0,1.0,139.0,61.0
3120,1.0,1.0,14.0,61.0
3121,1.0,1.0,46.0,61.0
3122,1.0,1.0,40.0,61.0
3123,1.0,1.0,22.0,61.0
3124,1.0,1.0,139.0,22.0
3125,1.0,1.0,14.0,22.0
3126,1.0,1.0,46.0,22.0
3127,1.0,1.0,40.0,22.0
3128,1.0,1.0,22.0,22.0
3129,1.0,1.0,139.0,61.0
3130,1.0,1.0,14.0,61.0
3131,1.0,1.0,46.0,61.0
3132,1.0,1.0,40.0,61.0
3133,1.0,1.0,22.0,61.0
3134,1.0,1.0,139.0,22.0
3135,1.0,1.0,14.0,22.0
3136,1.0,1.0,46.0,22.0
3137,1.0,1.0,40.0,22.0
3138,1.0,1.0,22.0,22.0
3139,16.0,1.0,46.0,71.0
3140,16.0,1.0,218.0,71.0
3141,16.0,1.0,85.0,71.0
3142,16.0,1.0,46.0,61.0
3143,16.0,1.0,218.0,61.0
3144,16.0,1.0,85.0,61.0
3145,16.0,1.0,46.0,22.0
3146,16.0,1.0,218.0,22.0
3147,16.0,1.0,85.0,22.0
3148,16.0,1.0,46.0,62.0
3149,16.0,1.0,218.0,62.0
3150,16.0,1.0,85.0,62.0
3151,16.0,1.0,46.0,71.0
3152,16.0,1.0,218.0,71.0
3153,16.0,1.0,85.0,71.0
3154,16.0,1.0,46.0,61.0
3155,16.0,1.0,218.0,61.0
3156,16.0,1.0,85.0,61.0
3157,16.0,1.0,46.0,22.0
3158,16.0,1.0,218.0,22.0
3159,16.0,1.0,85.0,22.0
3160,16.0,1.0,46.0,62.0
3161,16.0,1.0,218.0,62.0
3162,16.0,1.0,85.0,62.0
3163,16.0,1.0,46.0,71.0
3164,16.0,1.0,218.0,71.0
3165,16.0,1.0,85.0,71.0
3166,16.0,1.0,46.0,61.0
3167,16.0,1.0,218.0,61.0
3168,16.0,1.0,85.0,61.0
3169,16.0,1.0,46.0,22.0
3170,16.0,1.0,218.0,22.0
3171,16.0,1.0,85.0,22.0
3172,16.0,1.0,46.0,62.0
3173,16.0,1.0,218.0,62.0
3174,16.0,1.0,85.0,62.0
3175,16.0,1.0,110.0,22.0
3176,16.0,1.0,93.0,22.0
3177,16.0,1.0,92.0,22.0
3178,16.0,1.0,171.0,61.0
3179,16.0,1.0,137.0,61.0
3180,16.0,1.0,228.0,61.0
3181,16.0,1.0,171.0,22.0
3182,16.0,1.0,137.0,22.0
3183,16.0,1.0,228.0,22.0
3184,14.0,1.0,165.0,61.0
3185,14.0,1.0,165.0,61.0
3186,14.0,1.0,165.0,22.0
3187,14.0,1.0,165.0,22.0
3188,14.0,1.0,165.0,62.0
3189,14.0,1.0,165.0,62.0
3190,14.0,1.0,165.0,61.0
3191,14.0,1.0,165.0,61.0
3192,14.0,1.0,165.0,22.0
3193,14.0,1.0,165.0,22.0
3194,14.0,1.0,165.0,62.0
3195,14.0,1.0,165.0,62.0
3196,14.0,1.0,165.0,61.0
3197,14.0,1.0,165.0,61.0
3198,14.0,1.0,165.0,22.0
3199,14.0,1.0,165.0,22.0
3200,14.0,1.0,165.0,62.0
3201,14.0,1.0,165.0,62.0
3202,16.0,1.0,93.0,61.0
3203,16.0,1.0,169.0,61.0
3204,16.0,1.0,112.0,61.0
3205,16.0,1.0,93.0,22.0
3206,16.0,1.0,169.0,22.0
3207,16.0,1.0,112.0,22.0
3208,16.0,1.0,93.0,62.0
3209,16.0,1.0,169.0,62.0
3210,16.0,1.0,112.0,62.0
3211,16.0,1.0,93.0,61.0
3212,16.0,1.0,169.0,61.0
3213,16.0,1.0,112.0,61.0
3214,16.0,1.0,93.0,22.0
3215,16.0,1.0,169.0,22.0
3216,16.0,1.0,112.0,22.0
3217,16.0,1.0,93.0,62.0
3218,16.0,1.0,169.0,62.0
3219,16.0,1.0,112.0,62.0
3220,16.0,1.0,46.0,61.0
3221,16.0,1.0,52.0,61.0
3222,16.0,1.0,46.0,22.0
3223,16.0,1.0,52.0,22.0
3224,16.0,1.0,46.0,62.0
3225,16.0,1.0,52.0,62.0
3226,16.0,1.0,46.0,61.0
3227,16.0,1.0,52.0,61.0
3228,16.0,1.0,46.0,22.0
3229,16.0,1.0,52.0,22.0
3230,16.0,1.0,46.0,62.0
3231,16.0,1.0,52.0,62.0
3232,25.0,4.0,167.0,71.0
3233,3.0,4.0,374.0,71.0
3234,25.0,4.0,167.0,40.0
3235,3.0,4.0,374.0,40.0
3236,3.0,4.0,27.0,71.0
3237,3.0,4.0,331.0,71.0
3238,3.0,4.0,166.0,71.0
3239,3.0,4.0,331.0,71.0
3240,3.0,4.0,299.0,40.0
3241,22.0,4.0,328.0,40.0
3242,22.0,4.0,1.0,40.0
3243,22.0,4.0,131.0,40.0
3244,3.0,4.0,299.0,61.0
3245,22.0,4.0,328.0,61.0
3246,22.0,4.0,1.0,61.0
3247,22.0,4.0,131.0,61.0
3248,3.0,4.0,299.0,22.0
3249,22.0,4.0,328.0,22.0
3250,22.0,4.0,1.0,22.0
3251,22.0,4.0,131.0,22.0
3252,3.0,4.0,299.0,40.0
3253,22.0,4.0,328.0,40.0
3254,22.0,4.0,1.0,40.0
3255,22.0,4.0,131.0,40.0
3256,3.0,4.0,299.0,61.0
3257,22.0,4.0,328.0,61.0
3258,22.0,4.0,1.0,61.0
3259,22.0,4.0,131.0,61.0
3260,3.0,4.0,299.0,22.0
3261,22.0,4.0,328.0,22.0
3262,22.0,4.0,1.0,22.0
3263,22.0,4.0,131.0,22.0
3264,3.0,4.0,298.0,71.0
3265,28.0,4.0,298.0,71.0
3266,28.0,4.0,298.0,71.0
3267,28.0,4.0,401.0,71.0
3268,8.0,4.0,319.0,71.0
3269,3.0,4.0,298.0,40.0
3270,28.0,4.0,298.0,40.0
3271,28.0,4.0,298.0,40.0
3272,28.0,4.0,401.0,40.0
3273,8.0,4.0,319.0,40.0
3274,3.0,4.0,298.0,10.0
3275,28.0,4.0,298.0,10.0
3276,28.0,4.0,298.0,10.0
3277,28.0,4.0,401.0,10.0
3278,8.0,4.0,319.0,10.0
3279,3.0,4.0,298.0,29.0
3280,28.0,4.0,298.0,29.0
3281,28.0,4.0,298.0,29.0
3282,28.0,4.0,401.0,29.0
3283,8.0,4.0,319.0,29.0
3284,3.0,4.0,298.0,11.0
3285,28.0,4.0,298.0,11.0
3286,28.0,4.0,298.0,11.0
3287,28.0,4.0,401.0,11.0
3288,8.0,4.0,319.0,11.0
3289,3.0,4.0,298.0,61.0
3290,28.0,4.0,298.0,61.0
3291,28.0,4.0,298.0,61.0
3292,28.0,4.0,401.0,61.0
3293,8.0,4.0,319.0,61.0
3294,3.0,4.0,298.0,13.0
3295,28.0,4.0,298.0,13.0
3296,28.0,4.0,298.0,13.0
3297,28.0,4.0,401.0,13.0
3298,8.0,4.0,319.0,13.0
3299,3.0,4.0,298.0,22.0
3300,28.0,4.0,298.0,22.0
3301,28.0,4.0,298.0,22.0
3302,28.0,4.0,401.0,22.0
3303,8.0,4.0,319.0,22.0
3304,3.0,4.0,298.0,62.0
3305,28.0,4.0,298.0,62.0
3306,28.0,4.0,298.0,62.0
3307,28.0,4.0,401.0,62.0
3308,8.0,4.0,319.0,62.0
3309,3.0,4.0,46.0,71.0
3310,3.0,4.0,282.0,71.0
3311,3.0,4.0,55.0,71.0
3312,25.0,4.0,167.0,71.0
3313,3.0,4.0,374.0,71.0
3314,25.0,4.0,167.0,40.0
3315,3.0,4.0,374.0,40.0
3316,3.0,4.0,269.0,71.0
3317,3.0,4.0,390.0,71.0
3318,3.0,4.0,269.0,40.0
3319,3.0,4.0,390.0,40.0
3320,3.0,4.0,269.0,11.0
3321,3.0,4.0,390.0,11.0
3322,3.0,4.0,27.0,71.0
3323,3.0,4.0,331.0,71.0
3324,3.0,4.0,166.0,71.0
3325,3.0,4.0,331.0,71.0
3326,3.0,4.0,299.0,40.0
3327,22.0,4.0,328.0,40.0
3328,22.0,4.0,1.0,40.0
3329,22.0,4.0,131.0,40.0
3330,3.0,4.0,299.0,61.0
3331,22.0,4.0,328.0,61.0
3332,22.0,4.0,1.0,61.0
3333,22.0,4.0,131.0,61.0
3334,3.0,4.0,299.0,22.0
3335,22.0,4.0,328.0,22.0
3336,22.0,4.0,1.0,22.0
3337,22.0,4.0,131.0,22.0
3338,3.0,4.0,331.0,71.0
3339,20.0,4.0,408.0,71.0
3340,20.0,4.0,333.0,71.0
3341,20.0,4.0,334.0,71.0
3342,20.0,4.0,331.0,71.0
3343,3.0,4.0,331.0,10.0
3344,20.0,4.0,408.0,10.0
3345,20.0,4.0,333.0,10.0
3346,20.0,4.0,334.0,10.0
3347,20.0,4.0,331.0,10.0
3348,3.0,4.0,331.0,11.0
3349,20.0,4.0,408.0,11.0
3350,20.0,4.0,333.0,11.0
3351,20.0,4.0,334.0,11.0
3352,20.0,4.0,331.0,11.0
3353,25.0,4.0,167.0,71.0
3354,3.0,4.0,374.0,71.0
3355,25.0,4.0,167.0,40.0
3356,3.0,4.0,374.0,40.0
3357,3.0,4.0,46.0,71.0
3358,3.0,4.0,282.0,71.0
3359,3.0,4.0,55.0,71.0
3360,3.0,4.0,269.0,71.0
3361,3.0,4.0,390.0,71.0
3362,3.0,4.0,269.0,40.0
3363,3.0,4.0,390.0,40.0
3364,3.0,4.0,269.0,11.0
3365,3.0,4.0,390.0,11.0
3366,3.0,4.0,269.0,71.0
3367,3.0,4.0,390.0,71.0
3368,3.0,4.0,269.0,40.0
3369,3.0,4.0,390.0,40.0
3370,3.0,4.0,269.0,11.0
3371,3.0,4.0,390.0,11.0
3372,3.0,4.0,299.0,40.0
3373,22.0,4.0,328.0,40.0
3374,22.0,4.0,1.0,40.0
3375,22.0,4.0,131.0,40.0
3376,3.0,4.0,299.0,61.0
3377,22.0,4.0,328.0,61.0
3378,22.0,4.0,1.0,61.0
3379,22.0,4.0,131.0,61.0
3380,3.0,4.0,299.0,22.0
3381,22.0,4.0,328.0,22.0
3382,22.0,4.0,1.0,22.0
3383,22.0,4.0,131.0,22.0
3384,3.0,4.0,27.0,71.0
3385,3.0,4.0,331.0,71.0
3386,3.0,4.0,166.0,71.0
3387,3.0,4.0,331.0,71.0
3388,6.0,4.0,400.0,100.0
3389,28.0,4.0,116.0,100.0
3390,12.0,4.0,413.0,100.0
3391,12.0,4.0,407.0,61.0
3392,12.0,4.0,414.0,61.0
3393,12.0,4.0,268.0,61.0
3394,28.0,4.0,375.0,61.0
3395,12.0,4.0,414.0,76.0
3396,12.0,4.0,268.0,76.0
3397,28.0,4.0,375.0,76.0
3398,12.0,4.0,414.0,61.0
3399,12.0,4.0,268.0,61.0
3400,28.0,4.0,375.0,61.0
3401,12.0,4.0,414.0,76.0
3402,12.0,4.0,268.0,76.0
3403,28.0,4.0,375.0,76.0
3404,28.0,4.0,274.0,61.0
3405,6.0,4.0,69.0,61.0
3406,28.0,4.0,153.0,61.0
3407,28.0,4.0,274.0,22.0
3408,6.0,4.0,69.0,22.0
3409,28.0,4.0,153.0,22.0
3410,28.0,4.0,274.0,64.0
3411,6.0,4.0,69.0,64.0
3412,28.0,4.0,153.0,64.0
3413,28.0,4.0,274.0,61.0
3414,6.0,4.0,69.0,61.0
3415,28.0,4.0,153.0,61.0
3416,28.0,4.0,274.0,22.0
3417,6.0,4.0,69.0,22.0
3418,28.0,4.0,153.0,22.0
3419,28.0,4.0,274.0,64.0
3420,6.0,4.0,69.0,64.0
3421,28.0,4.0,153.0,64.0
3422,12.0,4.0,94.0,61.0
3423,12.0,4.0,410.0,61.0
3424,28.0,4.0,147.0,61.0
3425,6.0,4.0,299.0,61.0
3426,12.0,4.0,94.0,22.0
3427,12.0,4.0,410.0,22.0
3428,28.0,4.0,147.0,22.0
3429,6.0,4.0,299.0,22.0
3430,12.0,4.0,94.0,62.0
3431,12.0,4.0,410.0,62.0
3432,28.0,4.0,147.0,62.0
3433,6.0,4.0,299.0,62.0
3434,6.0,4.0,325.0,22.0
3435,6.0,4.0,325.0,69.0
3436,12.0,4.0,389.0,61.0
3437,12.0,4.0,389.0,22.0
3438,12.0,4.0,389.0,61.0
3439,12.0,4.0,389.0,22.0
3440,12.0,4.0,389.0,61.0
3441,12.0,4.0,389.0,22.0
3442,6.0,4.0,399.0,61.0
3443,6.0,4.0,399.0,22.0
3444,6.0,4.0,200.0,29.0
3445,12.0,4.0,299.0,29.0
3446,6.0,4.0,83.0,29.0
3447,28.0,4.0,173.0,29.0
3448,12.0,4.0,183.0,29.0
3449,6.0,4.0,200.0,22.0
3450,12.0,4.0,299.0,22.0
3451,6.0,4.0,83.0,22.0
3452,28.0,4.0,173.0,22.0
3453,12.0,4.0,183.0,22.0
3454,6.0,4.0,200.0,74.0
3455,12.0,4.0,299.0,74.0
3456,6.0,4.0,83.0,74.0
3457,28.0,4.0,173.0,74.0
3458,12.0,4.0,183.0,74.0
3459,6.0,4.0,200.0,70.0
3460,12.0,4.0,299.0,70.0
3461,6.0,4.0,83.0,70.0
3462,28.0,4.0,173.0,70.0
3463,12.0,4.0,183.0,70.0
3464,6.0,4.0,34.0,61.0
3465,28.0,4.0,252.0,61.0
3466,6.0,4.0,34.0,64.0
3467,28.0,4.0,252.0,64.0
3468,6.0,4.0,34.0,2.0
3469,28.0,4.0,252.0,2.0
3470,28.0,4.0,117.0,46.0
3471,28.0,4.0,117.0,61.0
3472,28.0,4.0,117.0,22.0
3473,28.0,4.0,117.0,65.0
3474,6.0,4.0,59.0,71.0
3475,6.0,4.0,21.0,71.0
3476,6.0,4.0,113.0,71.0
3477,6.0,4.0,59.0,40.0
3478,6.0,4.0,21.0,40.0
3479,6.0,4.0,113.0,40.0
3480,6.0,4.0,59.0,61.0
3481,6.0,4.0,21.0,61.0
3482,6.0,4.0,113.0,61.0
3483,6.0,4.0,59.0,22.0
3484,6.0,4.0,21.0,22.0
3485,6.0,4.0,113.0,22.0
3486,6.0,4.0,59.0,62.0
3487,6.0,4.0,21.0,62.0
3488,6.0,4.0,113.0,62.0
3489,6.0,4.0,59.0,29.0
3490,6.0,4.0,21.0,29.0
3491,6.0,4.0,113.0,29.0
3492,6.0,4.0,59.0,13.0
3493,6.0,4.0,21.0,13.0
3494,6.0,4.0,113.0,13.0
3495,6.0,4.0,59.0,70.0
3496,6.0,4.0,21.0,70.0
3497,6.0,4.0,113.0,70.0
3498,6.0,4.0,59.0,5.0
3499,6.0,4.0,21.0,5.0
3500,6.0,4.0,113.0,5.0
3501,12.0,4.0,389.0,61.0
3502,28.0,4.0,396.0,61.0
3503,12.0,4.0,389.0,22.0
3504,28.0,4.0,396.0,22.0
3505,12.0,4.0,389.0,62.0
3506,28.0,4.0,396.0,62.0
3507,12.0,4.0,132.0,61.0
3508,12.0,4.0,132.0,61.0
3509,12.0,4.0,132.0,61.0
3510,12.0,4.0,132.0,61.0
3511,12.0,4.0,132.0,22.0
3512,12.0,4.0,132.0,22.0
3513,12.0,4.0,132.0,22.0
3514,12.0,4.0,132.0,22.0
3515,12.0,4.0,132.0,47.0
3516,12.0,4.0,132.0,47.0
3517,12.0,4.0,132.0,47.0
3518,12.0,4.0,132.0,47.0
3519,12.0,4.0,132.0,64.0
3520,12.0,4.0,132.0,64.0
3521,12.0,4.0,132.0,64.0
3522,12.0,4.0,132.0,64.0
3523,12.0,4.0,132.0,77.0
3524,12.0,4.0,132.0,77.0
3525,12.0,4.0,132.0,77.0
3526,12.0,4.0,132.0,77.0
3527,12.0,4.0,132.0,44.0
3528,12.0,4.0,132.0,44.0
3529,12.0,4.0,132.0,44.0
3530,12.0,4.0,132.0,44.0
3531,12.0,4.0,132.0,20.0
3532,12.0,4.0,132.0,20.0
3533,12.0,4.0,132.0,20.0
3534,12.0,4.0,132.0,20.0
3535,12.0,4.0,132.0,61.0
3536,12.0,4.0,132.0,61.0
3537,12.0,4.0,132.0,61.0
3538,12.0,4.0,132.0,61.0
3539,12.0,4.0,132.0,22.0
3540,12.0,4.0,132.0,22.0
3541,12.0,4.0,132.0,22.0
3542,12.0,4.0,132.0,22.0
3543,12.0,4.0,132.0,47.0
3544,12.0,4.0,132.0,47.0
3545,12.0,4.0,132.0,47.0
3546,12.0,4.0,132.0,47.0
3547,12.0,4.0,132.0,64.0
3548,12.0,4.0,132.0,64.0
3549,12.0,4.0,132.0,64.0
3550,12.0,4.0,132.0,64.0
3551,12.0,4.0,132.0,77.0
3552,12.0,4.0,132.0,77.0
3553,12.0,4.0,132.0,77.0
3554,12.0,4.0,132.0,77.0
3555,12.0,4.0,132.0,44.0
3556,12.0,4.0,132.0,44.0
3557,12.0,4.0,132.0,44.0
3558,12.0,4.0,132.0,44.0
3559,12.0,4.0,132.0,20.0
3560,12.0,4.0,132.0,20.0
3561,12.0,4.0,132.0,20.0
3562,12.0,4.0,132.0,20.0
3563,12.0,4.0,9.0,61.0
3564,12.0,4.0,348.0,61.0
3565,12.0,4.0,9.0,22.0
3566,12.0,4.0,348.0,22.0
3567,12.0,4.0,9.0,2.0
3568,12.0,4.0,348.0,2.0
3569,12.0,4.0,9.0,37.0
3570,12.0,4.0,348.0,37.0
3571,12.0,4.0,9.0,45.0
3572,12.0,4.0,348.0,45.0
3573,12.0,4.0,9.0,21.0
3574,12.0,4.0,348.0,21.0
3575,12.0,4.0,115.0,61.0
3576,12.0,4.0,282.0,61.0
3577,28.0,4.0,245.0,61.0
3578,12.0,4.0,115.0,22.0
3579,12.0,4.0,282.0,22.0
3580,28.0,4.0,245.0,22.0
3581,12.0,4.0,115.0,61.0
3582,12.0,4.0,282.0,61.0
3583,28.0,4.0,245.0,61.0
3584,12.0,4.0,115.0,22.0
3585,12.0,4.0,282.0,22.0
3586,28.0,4.0,245.0,22.0
3587,12.0,4.0,115.0,61.0
3588,12.0,4.0,282.0,61.0
3589,28.0,4.0,245.0,61.0
3590,12.0,4.0,115.0,22.0
3591,12.0,4.0,282.0,22.0
3592,28.0,4.0,245.0,22.0
3593,12.0,4.0,115.0,61.0
3594,12.0,4.0,282.0,61.0
3595,28.0,4.0,245.0,61.0
3596,12.0,4.0,115.0,22.0
3597,12.0,4.0,282.0,22.0
3598,28.0,4.0,245.0,22.0
3599,12.0,4.0,177.0,29.0
3600,12.0,4.0,177.0,61.0
3601,28.0,4.0,214.0,67.0
3602,9.0,4.0,182.0,67.0
3603,6.0,4.0,321.0,67.0
3604,6.0,4.0,321.0,67.0
3605,28.0,4.0,214.0,67.0
3606,9.0,4.0,182.0,67.0
3607,6.0,4.0,321.0,67.0
3608,6.0,4.0,321.0,67.0
3609,28.0,4.0,190.0,71.0
3610,28.0,4.0,337.0,71.0
3611,28.0,4.0,360.0,71.0
3612,28.0,4.0,187.0,71.0
3613,28.0,4.0,190.0,40.0
3614,28.0,4.0,337.0,40.0
3615,28.0,4.0,360.0,40.0
3616,28.0,4.0,187.0,40.0
3617,28.0,4.0,190.0,11.0
3618,28.0,4.0,337.0,11.0
3619,28.0,4.0,360.0,11.0
3620,28.0,4.0,187.0,11.0
3621,28.0,4.0,190.0,61.0
3622,28.0,4.0,337.0,61.0
3623,28.0,4.0,360.0,61.0
3624,28.0,4.0,187.0,61.0
3625,28.0,4.0,190.0,22.0
3626,28.0,4.0,337.0,22.0
3627,28.0,4.0,360.0,22.0
3628,28.0,4.0,187.0,22.0
3629,28.0,4.0,198.0,61.0
3630,28.0,4.0,302.0,61.0
3631,6.0,4.0,185.0,61.0
3632,6.0,4.0,160.0,98.0
3633,6.0,4.0,108.0,98.0
3634,8.0,4.0,295.0,40.0
3635,8.0,4.0,295.0,61.0
3636,8.0,4.0,295.0,71.0
3637,8.0,4.0,295.0,22.0
3638,8.0,4.0,295.0,40.0
3639,8.0,4.0,295.0,61.0
3640,8.0,4.0,295.0,71.0
3641,8.0,4.0,295.0,22.0
3642,8.0,4.0,295.0,40.0
3643,8.0,4.0,295.0,61.0
3644,8.0,4.0,295.0,71.0
3645,8.0,4.0,295.0,22.0
3646,7.0,4.0,418.0,71.0
3647,7.0,4.0,38.0,71.0
3648,7.0,4.0,418.0,100.0
3649,7.0,4.0,38.0,100.0
3650,12.0,4.0,202.0,61.0
3651,12.0,4.0,202.0,89.0
3652,28.0,4.0,247.0,61.0
3653,28.0,4.0,90.0,61.0
3654,28.0,4.0,247.0,22.0
3655,28.0,4.0,90.0,22.0
3656,28.0,4.0,247.0,98.0
3657,28.0,4.0,90.0,98.0
3658,6.0,4.0,322.0,71.0
3659,6.0,4.0,408.0,71.0
3660,6.0,4.0,322.0,61.0
3661,6.0,4.0,408.0,61.0
3662,6.0,4.0,322.0,98.0
3663,6.0,4.0,408.0,98.0
3664,6.0,4.0,322.0,100.0
3665,6.0,4.0,408.0,100.0
3666,12.0,4.0,316.0,29.0
3667,12.0,4.0,316.0,61.0
3668,12.0,4.0,320.0,11.0
3669,12.0,4.0,320.0,61.0
3670,12.0,4.0,320.0,22.0
3671,12.0,4.0,320.0,62.0
3672,12.0,4.0,320.0,66.0
3673,12.0,4.0,320.0,11.0
3674,12.0,4.0,320.0,61.0
3675,12.0,4.0,320.0,22.0
3676,12.0,4.0,320.0,62.0
3677,12.0,4.0,320.0,66.0
3678,12.0,4.0,320.0,11.0
3679,12.0,4.0,320.0,61.0
3680,12.0,4.0,320.0,22.0
3681,12.0,4.0,320.0,62.0
3682,12.0,4.0,320.0,66.0
3683,12.0,4.0,320.0,11.0
3684,12.0,4.0,320.0,61.0
3685,12.0,4.0,320.0,22.0
3686,12.0,4.0,320.0,62.0
3687,12.0,4.0,320.0,66.0
3688,12.0,4.0,324.0,11.0
3689,12.0,4.0,324.0,46.0
3690,12.0,4.0,324.0,22.0
3691,12.0,4.0,324.0,11.0
3692,12.0,4.0,324.0,46.0
3693,12.0,4.0,324.0,22.0
3694,28.0,4.0,151.0,71.0
3695,28.0,4.0,107.0,71.0
3696,21.0,4.0,320.0,71.0
3697,28.0,4.0,151.0,40.0
3698,28.0,4.0,107.0,40.0
3699,21.0,4.0,320.0,40.0
3700,28.0,4.0,151.0,10.0
3701,28.0,4.0,107.0,10.0
3702,21.0,4.0,320.0,10.0
3703,28.0,4.0,151.0,11.0
3704,28.0,4.0,107.0,11.0
3705,21.0,4.0,320.0,11.0
3706,28.0,4.0,151.0,61.0
3707,28.0,4.0,107.0,61.0
3708,21.0,4.0,320.0,61.0
3709,28.0,4.0,151.0,22.0
3710,28.0,4.0,107.0,22.0
3711,21.0,4.0,320.0,22.0
3712,28.0,4.0,411.0,61.0
3713,28.0,4.0,411.0,22.0
3714,28.0,4.0,411.0,99.0
3715,28.0,4.0,411.0,61.0
3716,28.0,4.0,411.0,22.0
3717,28.0,4.0,411.0,99.0
3718,28.0,4.0,411.0,61.0
3719,28.0,4.0,411.0,22.0
